GEOID,sovi,rank,fema_region
g22121,-3.415207287607076,466.0,FEMA_6
g22123,0.9189190153712781,173.0,FEMA_6
g22125,-8.44436479108574,501.0,FEMA_6
g22127,-1.1802572332092445,357.0,FEMA_6
g23001,0.02808137875611337,31.0,FEMA_1
g23003,5.550409985516337,3.0,FEMA_1
g23005,-1.9770269373932647,57.0,FEMA_1
g23007,0.7190733844361469,23.0,FEMA_1
g23009,-0.40805721722044175,37.0,FEMA_1
g23011,0.7492463143292621,22.0,FEMA_1
g23013,-0.23407198357097025,34.0,FEMA_1
g23015,1.3336033543002506,20.0,FEMA_1
g23017,1.4768237382497473,19.0,FEMA_1
g23019,0.3064055729065164,28.0,FEMA_1
g23021,3.6296347633164987,5.0,FEMA_1
g23023,-1.460923793021824,50.0,FEMA_1
g23025,2.168334197406517,13.0,FEMA_1
g23027,-0.3810446065522435,36.0,FEMA_1
g23029,7.755819478622196,1.0,FEMA_1
g23031,-1.8064771174534533,54.0,FEMA_1
g24001,1.610760946592372,71.0,FEMA_3
g24003,-3.86640175898854,267.0,FEMA_3
g24005,-2.306551947928911,235.0,FEMA_3
g24009,-4.451116365760628,277.0,FEMA_3
g24011,0.018501075101956282,133.0,FEMA_3
g24013,-4.246501766018699,274.0,FEMA_3
g24015,-2.307177257048922,236.0,FEMA_3
g24017,-4.027986051541155,269.0,FEMA_3
g24019,0.9935467702574514,86.0,FEMA_3
g24021,-3.751069866635938,262.0,FEMA_3
g24023,1.1000776940418775,84.0,FEMA_3
g24025,-4.094863345957017,270.0,FEMA_3
g24027,-5.397972166615931,282.0,FEMA_3
g24029,1.6277185559742762,70.0,FEMA_3
g24031,-0.328706545738369,151.0,FEMA_3
g24033,1.1194373587720243,81.0,FEMA_3
g24035,-3.5856855536497148,257.0,FEMA_3
g24037,-3.510410274862598,256.0,FEMA_3
g24039,4.459222898908754,19.0,FEMA_3
g24041,0.5491201386065718,99.0,FEMA_3
g24043,-0.7315225220984384,176.0,FEMA_3
g24045,0.13121719215786604,123.0,FEMA_3
g24047,3.787319428611723,25.0,FEMA_3
g24510,3.2857993388779763,30.0,FEMA_3
g25001,2.1269258253762255,15.0,FEMA_1
g25003,2.4035145059807768,9.0,FEMA_1
g25005,3.0620450533410417,7.0,FEMA_1
g25007,-1.0764302955514828,48.0,FEMA_1
g25009,2.2858415659206477,11.0,FEMA_1
g25011,-0.3228769237408695,35.0,FEMA_1
g25013,5.704092769695161,2.0,FEMA_1
g25015,-0.7948813913227095,44.0,FEMA_1
g25017,-0.60293725535456,38.0,FEMA_1
g25019,-7.984090144035188,67.0,FEMA_1
g25021,0.516833305080544,25.0,FEMA_1
g25023,0.02997433595396304,30.0,FEMA_1
g25025,2.294230857856025,10.0,FEMA_1
g25027,0.6883834283764049,24.0,FEMA_1
g26001,4.161450781597145,24.0,FEMA_5
g26003,-0.3848869260554726,292.0,FEMA_5
g26005,-1.6417901620155158,400.0,FEMA_5
g26007,1.6257539787298843,118.0,FEMA_5
g26009,1.3248728776685856,141.0,FEMA_5
g26011,1.0739279924443481,163.0,FEMA_5
g26013,1.3655274060897997,137.0,FEMA_5
g26015,-2.957322668987925,472.0,FEMA_5
g26017,1.2580530558079328,149.0,FEMA_5
g26019,1.3347676158507578,139.0,FEMA_5
g26021,2.538200021596913,69.0,FEMA_5
g26023,-0.4374390080427074,302.0,FEMA_5
g26025,2.0049232172198312,94.0,FEMA_5
g26027,-0.6689863487511456,326.0,FEMA_5
g26029,0.5283309840187884,212.0,FEMA_5
g26031,2.0736746899986467,88.0,FEMA_5
g26033,-0.7809578637679184,337.0,FEMA_5
g26035,3.441268543501136,38.0,FEMA_5
g26037,-2.9769538902690105,474.0,FEMA_5
g26039,1.4630545300335576,130.0,FEMA_5
g26041,1.3945271793576295,133.0,FEMA_5
g26043,0.050573032383066985,245.0,FEMA_5
g26045,-1.286454355070477,378.0,FEMA_5
g26047,-0.9709039849846518,351.0,FEMA_5
g26049,2.0015584939515882,95.0,FEMA_5
g26051,1.856446215104638,104.0,FEMA_5
g26053,2.287582450657327,79.0,FEMA_5
g26055,-1.915800785445176,415.0,FEMA_5
g26057,-1.0512781508073061,357.0,FEMA_5
g26059,0.0026496189143606075,253.0,FEMA_5
g26061,-2.028991808523141,423.0,FEMA_5
g26063,2.546779394231495,68.0,FEMA_5
g26065,0.5676073194778981,207.0,FEMA_5
g26067,-3.223392166218319,485.0,FEMA_5
g26069,4.492904546839704,20.0,FEMA_5
g26071,5.13147947299582,15.0,FEMA_5
g26073,-0.1127802789026292,263.0,FEMA_5
g26075,-0.7197931622669822,330.0,FEMA_5
g26077,-0.5280214076025957,314.0,FEMA_5
g26079,0.028175129159674128,251.0,FEMA_5
g26081,0.5668248162410666,208.0,FEMA_5
g26083,1.7484254596067894,109.0,FEMA_5
g26085,5.09364923775026,16.0,FEMA_5
g26087,-3.0227334363865133,476.0,FEMA_5
g26089,0.6653020332952547,201.0,FEMA_5
g26091,-0.14263233047983992,268.0,FEMA_5
g26093,-5.7772412204492705,514.0,FEMA_5
g26095,-2.3001928239447165,441.0,FEMA_5
g26097,5.690064487113776,11.0,FEMA_5
g26099,0.7014836437329212,194.0,FEMA_5
g26101,0.767293340436223,188.0,FEMA_5
g26103,-1.1711414713773243,372.0,FEMA_5
g26105,2.403745387494296,77.0,FEMA_5
g26107,-0.9380541679915121,348.0,FEMA_5
g26109,1.7406552327290812,111.0,FEMA_5
g26111,-3.0426117691165726,478.0,FEMA_5
g26113,0.40828690866433703,222.0,FEMA_5
g26115,-2.078485509946441,427.0,FEMA_5
g26117,-1.513971204556083,393.0,FEMA_5
g26119,4.431898537001183,21.0,FEMA_5
g26121,1.5101193509159918,127.0,FEMA_5
g26123,-0.054586229822528975,257.0,FEMA_5
g26125,-2.219023853003318,437.0,FEMA_5
g26127,3.819805195454492,30.0,FEMA_5
g26129,4.2780125147733195,23.0,FEMA_5
g26131,2.71484679681186,61.0,FEMA_5
g26133,1.3424753961170082,138.0,FEMA_5
g26135,4.42592047965761,22.0,FEMA_5
g26137,0.13189095304939058,237.0,FEMA_5
g26139,-2.1734572295084367,432.0,FEMA_5
g26141,3.4178562351731334,41.0,FEMA_5
g26143,5.245744431653668,14.0,FEMA_5
g26145,2.710224307409666,62.0,FEMA_5
g26147,-0.7209329329246982,331.0,FEMA_5
g26149,0.9574305618144229,169.0,FEMA_5
g26151,1.061719255180214,165.0,FEMA_5
g26153,4.802053943328627,18.0,FEMA_5
g26155,-0.6524517877264112,323.0,FEMA_5
g26157,-0.3767286592791895,291.0,FEMA_5
g26159,1.969145911581241,97.0,FEMA_5
g26161,-3.4884498993325366,491.0,FEMA_5
g26163,6.183506950059295,9.0,FEMA_5
g26165,0.23574888736346455,230.0,FEMA_5
g27001,3.210878773516311,46.0,FEMA_5
g27003,-4.138930704363764,498.0,FEMA_5
g27005,1.2958964561567836,145.0,FEMA_5
g27007,2.8082648021891794,59.0,FEMA_5
g27009,-1.69657483683092,403.0,FEMA_5
g27011,5.016879005550074,17.0,FEMA_5
g27013,-2.6716623994521695,454.0,FEMA_5
g27015,0.713058451881381,190.0,FEMA_5
g27017,-1.7871640375375741,409.0,FEMA_5
g27019,-6.601313660493651,521.0,FEMA_5
g27021,2.0303352087664575,92.0,FEMA_5
g27023,2.049089212571889,91.0,FEMA_5
g27025,-5.48714079525034,511.0,FEMA_5
g27027,-1.332078170673952,382.0,FEMA_5
g27029,2.0101673152553228,93.0,FEMA_5
g27031,1.3937922905206492,134.0,FEMA_5
g27033,3.770006802041838,32.0,FEMA_5
g27035,-0.11448121313644316,264.0,FEMA_5
g27037,-3.885441076816631,496.0,FEMA_5
g27039,-2.7897415756735375,459.0,FEMA_5
g27041,-1.0584161450878236,359.0,FEMA_5
g27043,2.5027818648610713,72.0,FEMA_5
g27045,1.9488490029664913,99.0,FEMA_5
g27047,3.1719511908240587,48.0,FEMA_5
g27049,-0.9981875706663931,353.0,FEMA_5
g27051,2.469343024680929,74.0,FEMA_5
g27053,-0.22810253834086436,277.0,FEMA_5
g27055,-0.1705968656796173,272.0,FEMA_5
g27057,0.0391013079375119,247.0,FEMA_5
g27059,-3.628453094031194,492.0,FEMA_5
g27061,0.5837055270873903,205.0,FEMA_5
g27063,0.3775689232778748,225.0,FEMA_5
g27065,-1.3748312714444977,385.0,FEMA_5
g27067,1.5136518378456782,126.0,FEMA_5
g27069,2.573613991656574,67.0,FEMA_5
g27071,1.4250115807551553,132.0,FEMA_5
g27073,1.661996551898988,116.0,FEMA_5
g27075,1.5610409990320204,122.0,FEMA_5
g27077,-1.25258533403587,376.0,FEMA_5
g27079,-1.8638494736353737,413.0,FEMA_5
g27081,2.1324190902363256,87.0,FEMA_5
g27083,0.8693897886279671,178.0,FEMA_5
g27085,-1.6997369286636905,404.0,FEMA_5
g27087,11.461137622923689,2.0,FEMA_5
g27089,-0.42669723965696615,299.0,FEMA_5
g27091,1.9655913271009782,98.0,FEMA_5
g27093,-1.6133656324927568,399.0,FEMA_5
g27095,0.40588370214504665,223.0,FEMA_5
g27097,-0.302485837264151,286.0,FEMA_5
g27099,2.822180617689207,55.0,FEMA_5
g27101,2.2045570494334,82.0,FEMA_5
g27103,-3.2291021640434865,486.0,FEMA_5
g27105,6.523485241077894,6.0,FEMA_5
g27107,2.881496435475,54.0,FEMA_5
g27109,-2.0774379694852616,426.0,FEMA_5
g27111,1.1639064449785705,155.0,FEMA_5
g27113,-0.3132434929504333,287.0,FEMA_5
g27115,-1.725096182095421,406.0,FEMA_5
g27117,3.3419018404490335,42.0,FEMA_5
g27119,1.3276603613842917,140.0,FEMA_5
g27121,-0.05825084581322337,258.0,FEMA_5
g27123,3.8091127953781485,31.0,FEMA_5
g27125,-0.14690308952077252,269.0,FEMA_5
g27127,1.9321000482302746,100.0,FEMA_5
g27129,1.7374919851012052,112.0,FEMA_5
g27131,-1.8674032211589875,414.0,FEMA_5
g27133,1.8200365614739096,106.0,FEMA_5
g27135,-2.2319287269695245,438.0,FEMA_5
g27137,0.6776512688205354,197.0,FEMA_5
g27139,-5.90652888243988,516.0,FEMA_5
g27141,-5.955134498231251,519.0,FEMA_5
g27143,0.6715465262702031,198.0,FEMA_5
g27145,-2.836794580109476,467.0,FEMA_5
g27147,-0.42411608006796675,297.0,FEMA_5
g27149,-0.544780913842503,315.0,FEMA_5
g27151,0.47606989121748977,215.0,FEMA_5
g27153,0.6658733322567135,200.0,FEMA_5
g27155,3.527071670159074,37.0,FEMA_5
g27157,-1.3179628820540443,380.0,FEMA_5
g27159,3.254617976737164,45.0,FEMA_5
g27161,-0.3303949454975561,290.0,FEMA_5
g27163,-5.597390377123135,513.0,FEMA_5
g27165,5.261512514760282,13.0,FEMA_5
g27167,0.5604160697223579,210.0,FEMA_5
g27169,-1.201460094972771,374.0,FEMA_5
g27171,-5.570521326557915,512.0,FEMA_5
g27173,1.258991956563676,148.0,FEMA_5
g28001,2.07964834607354,129.0,FEMA_4
g28003,-1.105151924034105,504.0,FEMA_4
g28005,0.08382581704781855,348.0,FEMA_4
g28007,0.991507705206449,232.0,FEMA_4
g28009,-2.094533486446668,610.0,FEMA_4
g28011,1.2602808599903939,193.0,FEMA_4
g28013,1.2254177514909932,197.0,FEMA_4
g28015,-0.404025437386756,409.0,FEMA_4
g28017,0.13385475379437625,341.0,FEMA_4
g28019,1.2354755250954694,196.0,FEMA_4
g28021,1.356589924368829,187.0,FEMA_4
g28023,-2.134259529043819,614.0,FEMA_4
g28025,-1.3104251461506191,535.0,FEMA_4
g28027,3.40998559172573,53.0,FEMA_4
g28029,-1.7330666228093405,588.0,FEMA_4
g28031,-0.8625534858862465,476.0,FEMA_4
g28033,-5.402478341323877,719.0,FEMA_4
g28035,-0.5181049448423286,428.0,FEMA_4
g28037,-0.7204845546472263,455.0,FEMA_4
g28039,-4.4332565587318395,705.0,FEMA_4
g28041,-0.049878355823379295,363.0,FEMA_4
g28043,-0.8509183198040271,473.0,FEMA_4
g28045,-1.1505107184257004,511.0,FEMA_4
g28047,-0.3077710681817626,396.0,FEMA_4
g28049,-0.9711636535588357,487.0,FEMA_4
g28051,1.2886409156132377,192.0,FEMA_4
g28053,3.3082148061571433,58.0,FEMA_4
g28055,2.343475491643967,115.0,FEMA_4
g28057,-2.9408466321697686,657.0,FEMA_4
g28059,-2.452002786518825,636.0,FEMA_4
g28061,-1.6619985587225086,578.0,FEMA_4
g28063,3.907617149277184,42.0,FEMA_4
g28065,-0.7615526567621805,459.0,FEMA_4
g28067,-1.560410071224122,564.0,FEMA_4
g28069,3.691966998726678,47.0,FEMA_4
g28071,-2.669327681014766,643.0,FEMA_4
g28073,-5.040257147172727,715.0,FEMA_4
g28075,-0.623936820620123,441.0,FEMA_4
g28077,-3.0104678536830725,662.0,FEMA_4
g28079,1.630301292503843,157.0,FEMA_4
g28081,-2.2748126539172073,623.0,FEMA_4
g28083,4.092980082901387,41.0,FEMA_4
g28085,-1.6466879253130209,576.0,FEMA_4
g28087,-0.3429363574478131,402.0,FEMA_4
g28089,-5.80050930074076,726.0,FEMA_4
g28091,-0.5036454232781836,424.0,FEMA_4
g28093,-1.2951875820938508,530.0,FEMA_4
g28095,-1.6457783150343288,575.0,FEMA_4
g28097,-0.2265594326595085,383.0,FEMA_4
g28099,7.814141179716318,8.0,FEMA_4
g28101,0.6472486772642989,270.0,FEMA_4
g28103,1.548088253786788,164.0,FEMA_4
g28105,-1.1609193696702769,513.0,FEMA_4
g28107,-1.534465298829232,562.0,FEMA_4
g28109,-1.972401040347475,602.0,FEMA_4
g28111,-2.728176531405782,647.0,FEMA_4
g28113,-0.1586025829540213,376.0,FEMA_4
g28115,-3.071666953148431,666.0,FEMA_4
g28117,-1.5208868963417301,558.0,FEMA_4
g28119,2.963963000131277,73.0,FEMA_4
g28121,-4.9933757383031505,714.0,FEMA_4
g28123,-0.45983245122400784,417.0,FEMA_4
g28125,4.168409747332177,39.0,FEMA_4
g28127,-0.2625408412146521,387.0,FEMA_4
g28129,-3.103555759808433,669.0,FEMA_4
g28131,-2.7874247765165543,651.0,FEMA_4
g28133,1.0471711764564169,225.0,FEMA_4
g28135,4.170229867894244,38.0,FEMA_4
g28137,-1.9657680723541504,601.0,FEMA_4
g28139,-2.0768737783747344,609.0,FEMA_4
g28141,-0.4858480787816531,421.0,FEMA_4
g28143,5.002367111986059,25.0,FEMA_4
g28145,-2.1316746418735333,613.0,FEMA_4
g28147,-1.6366238363905454,572.0,FEMA_4
g28149,-0.33266709184887017,400.0,FEMA_4
g28151,1.7932041293484047,144.0,FEMA_4
g28153,-1.8271041134361188,594.0,FEMA_4
g28155,-1.0878879589458466,502.0,FEMA_4
g28157,4.402353168686593,32.0,FEMA_4
g28159,0.2804451323513827,315.0,FEMA_4
g28161,0.18319375220915599,333.0,FEMA_4
g28163,2.400622614567617,109.0,FEMA_4
g29001,1.8386968121714848,83.0,FEMA_7
g29003,-2.285063447296219,338.0,FEMA_7
g29005,-1.2975259697653803,299.0,FEMA_7
g29007,3.5462173119727085,23.0,FEMA_7
g29009,0.349177243860189,185.0,FEMA_7
g29011,0.2502206621209568,188.0,FEMA_7
g29013,0.3438961889905837,187.0,FEMA_7
g29015,-0.1955091178666568,219.0,FEMA_7
g29017,-0.7924609539529794,262.0,FEMA_7
g29019,-2.313135364388604,339.0,FEMA_7
g29021,1.7964043094335376,87.0,FEMA_7
g29023,4.412583133526009,13.0,FEMA_7
g29025,-0.4967295199650915,246.0,FEMA_7
g29027,-2.4757128587654877,348.0,FEMA_7
g29029,-1.8735660485824628,326.0,FEMA_7
g29031,0.9835086433195859,140.0,FEMA_7
g29033,-0.13067067599131593,214.0,FEMA_7
g29035,4.1398352072558,15.0,FEMA_7
g29037,-2.72181305333185,358.0,FEMA_7
g29039,0.9545998560586982,143.0,FEMA_7
g29041,2.4221449921857885,51.0,FEMA_7
g29043,-2.8936254711328715,364.0,FEMA_7
g29045,-0.22459948235926047,223.0,FEMA_7
g29047,-2.350319768513358,341.0,FEMA_7
g29049,-1.026233800924422,279.0,FEMA_7
g29051,-0.8961778074373494,272.0,FEMA_7
g29053,-0.9050587761614053,273.0,FEMA_7
g29055,1.7063559547565008,93.0,FEMA_7
g29057,1.4790403466045954,109.0,FEMA_7
g29059,0.5303994372319148,169.0,FEMA_7
g29061,-1.2328342020394496,295.0,FEMA_7
g29063,-7.279462232440002,410.0,FEMA_7
g29065,1.9762487971902143,71.0,FEMA_7
g29067,0.19620061982442,193.0,FEMA_7
g29069,7.6504183817259035,4.0,FEMA_7
g29071,-1.6418583004280904,317.0,FEMA_7
g29073,0.8564819990026886,150.0,FEMA_7
g29075,3.127328567161188,34.0,FEMA_7
g29077,0.5595681894485465,165.0,FEMA_7
g29079,2.855322980954921,41.0,FEMA_7
g29081,0.42001819705452914,183.0,FEMA_7
g29083,1.1295053044944388,131.0,FEMA_7
g29085,0.9613150242017943,142.0,FEMA_7
g29087,0.836181312305893,151.0,FEMA_7
g29089,1.1972662508278087,126.0,FEMA_7
g29091,2.1816059617669366,62.0,FEMA_7
g29093,3.5303496901299236,24.0,FEMA_7
g29095,3.0160372591316498,37.0,FEMA_7
g29097,3.1160500200338284,35.0,FEMA_7
g29099,-2.5543044270942445,351.0,FEMA_7
g29101,-2.425521826638362,346.0,FEMA_7
g29103,1.334350442180583,118.0,FEMA_7
g29105,1.1770096945932231,129.0,FEMA_7
g29107,-0.501170779203767,247.0,FEMA_7
g29109,1.8129562621060726,84.0,FEMA_7
g29111,0.9474424654791646,144.0,FEMA_7
g29113,-2.4495266925607218,347.0,FEMA_7
g29115,1.964925528821476,72.0,FEMA_7
g29117,4.2608739795348605,14.0,FEMA_7
g29119,2.502080373092783,50.0,FEMA_7
g29121,2.231456871840381,61.0,FEMA_7
g29123,2.69797134587534,47.0,FEMA_7
g29125,-0.6338278298638269,253.0,FEMA_7
g29127,3.4259632066584826,26.0,FEMA_7
g29129,1.5959677165708357,99.0,FEMA_7
g29131,0.5217121709042749,170.0,FEMA_7
g29133,5.469310635469583,10.0,FEMA_7
g29135,-1.6580083458232626,318.0,FEMA_7
g29137,0.9055597998797069,148.0,FEMA_7
g29139,1.622326317425413,98.0,FEMA_7
g29141,0.7334714143408788,156.0,FEMA_7
g29143,7.313249640874863,6.0,FEMA_7
g29145,0.4825459903156414,175.0,FEMA_7
g29147,0.03482583184395871,201.0,FEMA_7
g29149,1.3794031595584988,114.0,FEMA_7
g29151,-3.629137951423837,377.0,FEMA_7
g29153,1.795121049794731,88.0,FEMA_7
g29155,9.761933035993797,2.0,FEMA_7
g29157,-1.3550446641201908,301.0,FEMA_7
g29159,1.4797821949441547,108.0,FEMA_7
g29161,-1.184883653930246,288.0,FEMA_7
g29163,-0.20899606624335032,220.0,FEMA_7
g29165,-4.6786753505147,399.0,FEMA_7
g29167,-0.08550451289613073,211.0,FEMA_7
g29169,-4.635895271868354,398.0,FEMA_7
g29171,0.012490248427837358,204.0,FEMA_7
g29173,-2.621583999045674,354.0,FEMA_7
g29175,-0.028232292062746023,208.0,FEMA_7
g29177,-1.3415479846513783,300.0,FEMA_7
g29179,2.706598856609423,46.0,FEMA_7
g29181,3.7846536431007283,20.0,FEMA_7
g29183,-5.267765227608563,405.0,FEMA_7
g29185,1.9038826167490386,81.0,FEMA_7
g29186,-2.8122120562392845,359.0,FEMA_7
g29187,-0.7956648162222496,263.0,FEMA_7
g29189,-0.09349035833580599,212.0,FEMA_7
g29195,3.471042701648435,25.0,FEMA_7
g29197,3.3939976133141316,28.0,FEMA_7
g29199,1.9081511722531386,79.0,FEMA_7
g29201,3.9783065543499747,18.0,FEMA_7
g29203,1.306390397776316,119.0,FEMA_7
g29205,1.5460434377883006,105.0,FEMA_7
g29207,2.0751101634504865,67.0,FEMA_7
g29209,0.14067453569392052,197.0,FEMA_7
g29211,3.8145666887749803,19.0,FEMA_7
g29213,1.280043144031253,122.0,FEMA_7
g29215,0.56751633987634,163.0,FEMA_7
g29217,4.088053652285925,16.0,FEMA_7
g29219,-1.959111656385949,328.0,FEMA_7
g29221,1.7570031531723633,90.0,FEMA_7
g29223,1.9137524770923489,78.0,FEMA_7
g29225,-0.946029792352818,275.0,FEMA_7
g29227,2.7554412450512027,44.0,FEMA_7
g29229,2.6141914302591616,48.0,FEMA_7
g29510,9.598494910955349,3.0,FEMA_7
g30001,-0.4858692233657489,154.0,FEMA_8
g30003,1.7474589929563618,69.0,FEMA_8
g30005,1.441430744960186,76.0,FEMA_8
g30007,-0.370672526972039,146.0,FEMA_8
g30009,1.090818566787292,92.0,FEMA_8
g30011,1.3660732277293244,80.0,FEMA_8
g30013,1.116286397480208,91.0,FEMA_8
g30015,0.5773373974405998,109.0,FEMA_8
g30017,0.7286178594509197,105.0,FEMA_8
g30019,-0.41016471961407386,148.0,FEMA_8
g30021,-1.3175790229036424,192.0,FEMA_8
g30023,3.61343275935743,29.0,FEMA_8
g30025,-1.9663089164814518,222.0,FEMA_8
g30027,0.16199800645365492,126.0,FEMA_8
g30029,0.2229803706749678,123.0,FEMA_8
g30031,-4.3687287458106105,281.0,FEMA_8
g30033,1.1276652138574326,90.0,FEMA_8
g30035,2.5614741115192237,49.0,FEMA_8
g30037,2.88035942777066,43.0,FEMA_8
g30039,4.043777332341209,25.0,FEMA_8
g30041,-0.6836258620475626,164.0,FEMA_8
g30043,-1.8774411124532557,218.0,FEMA_8
g30045,2.054241978832977,58.0,FEMA_8
g30047,3.424646709376344,34.0,FEMA_8
g30049,-0.26617955225525414,144.0,FEMA_8
g30051,6.3350955166447624,7.0,FEMA_8
g30053,3.571495064604658,30.0,FEMA_8
g30055,-3.1020106882739844,259.0,FEMA_8
g30057,-0.7198227017003258,167.0,FEMA_8
g30059,2.8599014612422025,44.0,FEMA_8
g30061,6.718923502262077,6.0,FEMA_8
g30063,-1.3136807403936441,191.0,FEMA_8
g30065,1.3360693713255363,82.0,FEMA_8
g30067,1.259486269406462,83.0,FEMA_8
g30069,-0.1905866149590989,142.0,FEMA_8
g30071,1.1303344670812612,89.0,FEMA_8
g30073,1.8503825661491966,64.0,FEMA_8
g30075,-2.1556635460701443,231.0,FEMA_8
g30077,-3.0037146229130736,255.0,FEMA_8
g30079,4.833157324592633,16.0,FEMA_8
g30081,2.308106037443336,52.0,FEMA_8
g30083,-4.541917938457896,285.0,FEMA_8
g30085,0.7820417301254406,103.0,FEMA_8
g30087,0.7100851961185428,107.0,FEMA_8
g30089,4.325753939975211,22.0,FEMA_8
g30091,-1.4483429292667527,198.0,FEMA_8
g30093,0.6348030481887905,108.0,FEMA_8
g30095,-2.0508443875145606,228.0,FEMA_8
g30097,-2.243818661772596,234.0,FEMA_8
g30099,1.2087953354310133,84.0,FEMA_8
g30101,-2.8431841669553735,248.0,FEMA_8
g30103,-0.4122148373548833,149.0,FEMA_8
g30105,1.9657207609096483,60.0,FEMA_8
g30107,4.688233449048597,18.0,FEMA_8
g30109,-1.7641691745431625,214.0,FEMA_8
g30111,-0.5185243370468714,156.0,FEMA_8
g31001,-0.5882756744314594,251.0,FEMA_7
g31003,-0.5686032837162528,250.0,FEMA_7
g31005,-4.857532583085108,400.0,FEMA_7
g31007,-1.2259268606769647,293.0,FEMA_7
g31009,-1.778535498597622,322.0,FEMA_7
g31011,-1.4363459901565088,308.0,FEMA_7
g31013,1.6739976689126543,95.0,FEMA_7
g31015,-2.4097689660193806,345.0,FEMA_7
g31017,0.7737187060202204,154.0,FEMA_7
g31019,-1.4990061047322951,312.0,FEMA_7
g31021,-0.3950269230565171,237.0,FEMA_7
g31023,-2.5458330713687807,350.0,FEMA_7
g31025,-5.227222985671128,404.0,FEMA_7
g31027,-2.1048797575044533,331.0,FEMA_7
g31029,1.9559202834060656,74.0,FEMA_7
g31031,-1.2224284478872904,292.0,FEMA_7
g31033,-1.7916239603174011,323.0,FEMA_7
g31035,-0.2970291934846,229.0,FEMA_7
g31037,5.082558298459375,12.0,FEMA_7
g31039,-0.1404390657930794,215.0,FEMA_7
g31041,-1.4155978801786793,306.0,FEMA_7
g31043,5.7723550685328195,8.0,FEMA_7
g31045,0.9728956973006857,141.0,FEMA_7
g31047,3.595350107848079,21.0,FEMA_7
g31049,-1.071374677897274,281.0,FEMA_7
g31051,1.9536086274046673,75.0,FEMA_7
g31053,1.9582473759260788,73.0,FEMA_7
g31055,0.46709143625176164,179.0,FEMA_7
g31057,-1.4816538428025172,311.0,FEMA_7
g31059,-0.02755540692175318,207.0,FEMA_7
g31061,-0.5372708881099086,248.0,FEMA_7
g31063,-3.974233237183079,390.0,FEMA_7
g31065,1.7370919752449185,91.0,FEMA_7
g31067,0.5539358356214812,166.0,FEMA_7
g31069,-0.8417213644014766,268.0,FEMA_7
g31071,0.4418292338854845,181.0,FEMA_7
g31073,-2.897106173502007,365.0,FEMA_7
g31075,-3.7626699795119807,382.0,FEMA_7
g31077,-0.007924260546190887,206.0,FEMA_7
g31079,3.357567600798742,29.0,FEMA_7
g31081,-2.920392560065288,366.0,FEMA_7
g31083,-3.6302534157801825,378.0,FEMA_7
g31085,-5.425513780307156,406.0,FEMA_7
g31087,-1.8037401246501112,324.0,FEMA_7
g31089,-1.4441173430720253,309.0,FEMA_7
g31091,-3.7095580622963857,380.0,FEMA_7
g31093,-3.6630334352550675,379.0,FEMA_7
g31095,1.720173788276264,92.0,FEMA_7
g31097,-4.165570107629164,392.0,FEMA_7
g31099,-3.1006383270631503,370.0,FEMA_7
g31101,-2.051906922888015,329.0,FEMA_7
g31103,-1.7532995339072195,321.0,FEMA_7
g31105,-0.16569132732223557,217.0,FEMA_7
g31107,2.9417464916316467,40.0,FEMA_7
g31109,-2.4087821037146666,344.0,FEMA_7
g31111,-0.8754118697085507,271.0,FEMA_7
g31113,-2.6759413726766206,356.0,FEMA_7
g31115,-7.544739326486413,411.0,FEMA_7
g31117,-4.420820438539525,396.0,FEMA_7
g31119,2.1057308249391284,66.0,FEMA_7
g31121,-0.292367132108989,228.0,FEMA_7
g31123,1.496627456384036,107.0,FEMA_7
g31125,1.5843443768882084,101.0,FEMA_7
g31127,-1.243934412788625,296.0,FEMA_7
g31129,1.1449106343862694,130.0,FEMA_7
g31131,0.0021490422583674285,205.0,FEMA_7
g31133,-0.2433427432957419,226.0,FEMA_7
g31135,-2.8281963103233587,361.0,FEMA_7
g31137,-0.996575528406557,278.0,FEMA_7
g31139,-2.481486985574846,349.0,FEMA_7
g31141,-0.2354777874237991,225.0,FEMA_7
g31143,-1.2617278381969101,297.0,FEMA_7
g31145,-1.366115158553677,302.0,FEMA_7
g31147,1.9962783770105301,69.0,FEMA_7
g31149,-1.2285173071023372,294.0,FEMA_7
g31151,1.4634761211620324,110.0,FEMA_7
g31153,-4.057840846909554,391.0,FEMA_7
g31155,-4.447791830231043,397.0,FEMA_7
g31157,4.0431950196401285,17.0,FEMA_7
g31159,-5.1820342645086805,403.0,FEMA_7
g31161,3.337301550646253,31.0,FEMA_7
g31163,-0.7332533932234259,257.0,FEMA_7
g31165,-3.970268960454734,389.0,FEMA_7
g31167,-2.8237326119094956,360.0,FEMA_7
g31169,0.6076621332693992,159.0,FEMA_7
g31171,-3.884039871295356,384.0,FEMA_7
g31173,17.870445273704387,1.0,FEMA_7
g31175,0.4509457702029843,180.0,FEMA_7
g31177,-5.007419809042948,401.0,FEMA_7
g31179,-1.0870127043733548,283.0,FEMA_7
g31181,1.9928897622438118,70.0,FEMA_7
g31183,-7.5841894469621955,412.0,FEMA_7
g31185,-0.6653774405271137,254.0,FEMA_7
g32001,-3.013977484856045,82.0,FEMA_9
g32003,-1.9425267839368283,73.0,FEMA_9
g32005,-1.964427678423333,74.0,FEMA_9
g32007,-5.345193042274105,88.0,FEMA_9
g32009,-0.2138055788897748,48.0,FEMA_9
